
Date / Time: Fri Mar 31 01:23:50 2017

   ****************************************
   * PSO Neural Net (Gaussian Activation) *
   *       by William Boler, BSCE         *
   *     Research Assistant, IUPUI        *
   *                                      *
   *  Professor: Dr. Lauren Christopher   *
   *     Created: March 13, 2017          *
   ****************************************


Inputs: 10
Inner Nets: 1
 - 9
Tests per train(min): 100
Particles: 50
Neighbors: 10
Minimum Particle Iterations: 1000
Particle (0):: Fit: 50.3602	PB: 50.3602	LB: 50.3602	GB: 50.3602	Conf: 2	Pts: 110099
Particle (25):: Fit: 121.148	PB: 121.148	LB: 121.148	GB: 125.476	Conf: 0.794473	Pts: 86269
Particle (35):: Fit: 117.827	PB: 117.827	LB: 125.476	GB: 125.476	Conf: 0.532046	Pts: 75866
Particle (33):: Fit: 115.996	PB: 115.996	LB: 125.476	GB: 125.476	Conf: 0.557198	Pts: 85365
Particle (49):: Fit: 125.709	PB: 125.709	LB: 125.709	GB: 125.709	Conf: 0.535604	Pts: 110666
Global: 125.709 - Correct: 69% of 100 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.104672
  -- 1 : 2 = -0.00450453
  -- 1 : 3 = 0.114924
  -- 1 : 4 = 0.163472
  -- 1 : 5 = 0.0797141
  -- 1 : 6 = 0.0208968
  -- 1 : 7 = -0.185622
  -- 1 : 8 = 0.119918
  -- 1 : 9 = -0.0293536
  -- 2 : 1 = 0.297339
  -- 2 : 2 = 0.00760058
  -- 2 : 3 = 0.00869857
  -- 2 : 4 = -0.00651297
  -- 2 : 5 = -0.0910322
  -- 2 : 6 = 0.0377618
  -- 2 : 7 = -0.0154382
  -- 2 : 8 = 0.00647765
  -- 2 : 9 = -0.168193
  -- 3 : 1 = -0.403972
  -- 3 : 2 = -0.145608
  -- 3 : 3 = 0.186258
  -- 3 : 4 = 0.133383
  -- 3 : 5 = 0.0367031
  -- 3 : 6 = 0.00742691
  -- 3 : 7 = 0.141055
  -- 3 : 8 = -0.285214
  -- 3 : 9 = -0.0821382
  -- 4 : 1 = 0.070564
  -- 4 : 2 = 0.0579616
  -- 4 : 3 = 0.430765
  -- 4 : 4 = 0.118828
  -- 4 : 5 = 0.322636
  -- 4 : 6 = 0.557576
  -- 4 : 7 = -0.30834
  -- 4 : 8 = 0.0942848
  -- 4 : 9 = -0.156882
  -- 5 : 1 = 0.284398
  -- 5 : 2 = -0.0699785
  -- 5 : 3 = -0.0738841
  -- 5 : 4 = 0.667363
  -- 5 : 5 = 0.110561
  -- 5 : 6 = -0.0884122
  -- 5 : 7 = 0.463824
  -- 5 : 8 = -0.27026
  -- 5 : 9 = -0.0814632
  -- 6 : 1 = 0.5
  -- 6 : 2 = -0.200374
  -- 6 : 3 = 0.584911
  -- 6 : 4 = 0.0449564
  -- 6 : 5 = 0.058196
  -- 6 : 6 = 0.238555
  -- 6 : 7 = -0.338885
  -- 6 : 8 = 0.376369
  -- 6 : 9 = -0.0974869
  -- 7 : 1 = 0.323109
  -- 7 : 2 = -0.268928
  -- 7 : 3 = 0.172474
  -- 7 : 4 = 0.511736
  -- 7 : 5 = -0.0236739
  -- 7 : 6 = 0.0243963
  -- 7 : 7 = 0.0178684
  -- 7 : 8 = 0.0651363
  -- 7 : 9 = -0.0618651
  -- 8 : 1 = 0.750522
  -- 8 : 2 = 0.0847112
  -- 8 : 3 = 0.0799602
  -- 8 : 4 = 0.174887
  -- 8 : 5 = 0.13762
  -- 8 : 6 = 0.0862975
  -- 8 : 7 = -0.0452095
  -- 8 : 8 = -0.134499
  -- 8 : 9 = -0.0527882
  -- 9 : 1 = 0.677872
  -- 9 : 2 = 0.184412
  -- 9 : 3 = -0.35236
  -- 9 : 4 = 0.165974
  -- 9 : 5 = 0.0792802
  -- 9 : 6 = 0.227704
  -- 9 : 7 = 0.227609
  -- 9 : 8 = 0.11521
  -- 9 : 9 = 0.166303
  -- 10 : 1 = 0.5
  -- 10 : 2 = 0.287286
  -- 10 : 3 = 0.253357
  -- 10 : 4 = -0.0915496
  -- 10 : 5 = 0.328365
  -- 10 : 6 = 0.338655
  -- 10 : 7 = -0.200749
  -- 10 : 8 = -0.30838
  -- 10 : 9 = 0.138534
  Inner Net 2
  -- 1 : 1 = 0.321652
  -- 1 : 2 = 0.0678772
  -- 2 : 1 = -0.0488139
  -- 2 : 2 = -0.0930588
  -- 3 : 1 = -0.756244
  -- 3 : 2 = -0.111342
  -- 4 : 1 = 0.0395623
  -- 4 : 2 = 0.097695
  -- 5 : 1 = -0.125022
  -- 5 : 2 = 0.00735453
  -- 6 : 1 = -0.633246
  -- 6 : 2 = 0.181212
  -- 7 : 1 = -0.105865
  -- 7 : 2 = -0.347535
  -- 8 : 1 = 0.040851
  -- 8 : 2 = 0.382763
  -- 9 : 1 = 0.5
  -- 9 : 2 = -0.195751
Out\Act	False		True
False	0.0190386	0.822941	0.84198
True	0.00475964	0.15326	0.15802
	0.0237982	0.976202
	Accuracy [ (tp + tn) / testSize ]: 0.172299
	Precision [ tp / (tp + fp) ]:      0.15692
	Sensitivity [ tp / (tp + fn) ]:    0.966967
	Specificity [ tn / (tn + fp) ]:    0.0225989
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.270134
Particle (31):: Fit: 112.695	PB: 112.695	LB: 117.827	GB: 125.709	Conf: 0.118388	Pts: 60846
Particle (14):: Fit: 121.12	PB: 121.12	LB: 122.51	GB: 125.709	Conf: 0.463481	Pts: 170162
Particle (26):: Fit: 119.49	PB: 119.49	LB: 121.148	GB: 125.709	Conf: 0.909415	Pts: 115752
Particle (41):: Fit: 109.581	PB: 109.581	LB: 125.476	GB: 125.709	Conf: 0.45932	Pts: 51056
Particle (24):: Fit: 115.849	PB: 115.849	LB: 121.148	GB: 125.709	Conf: 0.537335	Pts: 105452
Particle (45):: Fit: 113.962	PB: 113.962	LB: 125.709	GB: 125.709	Conf: 0.0660038	Pts: 51052
Particle (42):: Fit: 111.846	PB: 111.846	LB: 120.728	GB: 125.709	Conf: 0.56991	Pts: 50347
Particle (23):: Fit: 115.652	PB: 115.652	LB: 122.06	GB: 125.709	Conf: 0.701942	Pts: 56351
Particle (40):: Fit: 117.524	PB: 117.524	LB: 125.476	GB: 125.709	Conf: 0.146209	Pts: 290546
Particle (0):: Fit: 117.957	PB: 117.957	LB: 125.709	GB: 125.709	Conf: 0.709683	Pts: 110842
Particle (6):: Fit: 124.15	PB: 124.15	LB: 124.15	GB: 125.709	Conf: 0.567723	Pts: 160236
Particle (4):: Fit: 116.443	PB: 116.443	LB: 124.15	GB: 125.709	Conf: 0.456609	Pts: 65839
Particle (42):: Fit: 112.737	PB: 112.737	LB: 120.728	GB: 125.709	Conf: 0.633145	Pts: 50432
Particle (18):: Fit: 101.666	PB: 101.666	LB: 122.51	GB: 125.709	Conf: 0.393147	Pts: 60825
Particle (7):: Fit: 114.035	PB: 114.035	LB: 124.15	GB: 125.709	Conf: 0.975485	Pts: 56203
Particle (23):: Fit: 117.652	PB: 117.652	LB: 122.06	GB: 125.709	Conf: 0.710358	Pts: 56416
Particle (47):: Fit: 117.996	PB: 117.996	LB: 125.709	GB: 125.709	Conf: 0.415856	Pts: 50716
Particle (29):: Fit: 117.834	PB: 117.834	LB: 121.148	GB: 125.709	Conf: 0.473642	Pts: 165411
Particle (41):: Fit: 110.441	PB: 110.441	LB: 125.476	GB: 125.709	Conf: 0.616458	Pts: 51109
Particle (46):: Fit: 115.127	PB: 115.127	LB: 125.709	GB: 125.709	Conf: 0.762253	Pts: 60510
Particle (46):: Fit: 118.422	PB: 118.422	LB: 125.709	GB: 125.709	Conf: 0.694211	Pts: 60608
Particle (28):: Fit: 117.598	PB: 117.598	LB: 121.148	GB: 125.709	Conf: 0.527535	Pts: 195306
Particle (40):: Fit: 118.258	PB: 118.258	LB: 125.476	GB: 125.709	Conf: 0.222836	Pts: 290601
Particle (30):: Fit: 117.942	PB: 117.942	LB: 119.49	GB: 125.709	Conf: 0.809241	Pts: 60703
Particle (16):: Fit: 123.179	PB: 123.179	LB: 123.179	GB: 125.709	Conf: 0.823299	Pts: 160496
Particle (43):: Fit: 116.469	PB: 116.469	LB: 119.018	GB: 125.709	Conf: 0.424536	Pts: 55387
Particle (7):: Fit: 118.38	PB: 118.38	LB: 124.15	GB: 125.709	Conf: 0.865714	Pts: 56262
Particle (42):: Fit: 115.272	PB: 115.272	LB: 120.728	GB: 125.709	Conf: 0.576394	Pts: 50479
Particle (4):: Fit: 118.076	PB: 118.076	LB: 124.15	GB: 125.709	Conf: 0.0986828	Pts: 65875
Particle (34):: Fit: 119.454	PB: 119.454	LB: 125.476	GB: 125.709	Conf: 0.42765	Pts: 105878
Particle (21):: Fit: 117.919	PB: 117.919	LB: 122.06	GB: 125.709	Conf: 0.740709	Pts: 190666
Particle (46):: Fit: 118.534	PB: 118.534	LB: 125.709	GB: 125.709	Conf: 0.34863	Pts: 60651
Particle (2):: Fit: 121.631	PB: 121.631	LB: 125.709	GB: 125.709	Conf: 0.6193	Pts: 125240
Particle (31):: Fit: 116.701	PB: 116.701	LB: 119.454	GB: 125.709	Conf: 0.130636	Pts: 60816
Particle (23):: Fit: 119.652	PB: 119.652	LB: 122.06	GB: 125.709	Conf: 0.410699	Pts: 56431
Particle (3):: Fit: 110.098	PB: 110.098	LB: 125.709	GB: 125.709	Conf: 0.271869	Pts: 55623
Particle (3):: Fit: 111.784	PB: 111.784	LB: 125.709	GB: 125.709	Conf: 0.449638	Pts: 55716
Particle (45):: Fit: 114.449	PB: 114.449	LB: 125.709	GB: 125.709	Conf: 0.364032	Pts: 51004
Particle (18):: Fit: 106.031	PB: 106.031	LB: 123.179	GB: 125.709	Conf: 0.447115	Pts: 60784
Particle (24):: Fit: 117.049	PB: 117.049	LB: 121.148	GB: 125.709	Conf: 0.468855	Pts: 105393
Particle (28):: Fit: 119.025	PB: 119.025	LB: 121.148	GB: 125.709	Conf: 0.553352	Pts: 195273
Particle (41):: Fit: 117.597	PB: 117.597	LB: 125.476	GB: 125.709	Conf: 0.564342	Pts: 51028
Particle (32):: Fit: 120.167	PB: 120.167	LB: 125.476	GB: 125.709	Conf: 0.759431	Pts: 91023
Particle (42):: Fit: 116.165	PB: 116.165	LB: 120.728	GB: 125.709	Conf: 0.387352	Pts: 50398
Particle (44):: Fit: 119.759	PB: 119.759	LB: 125.709	GB: 125.709	Conf: 0.714992	Pts: 95394
Particle (28):: Fit: 119.752	PB: 119.752	LB: 121.148	GB: 125.709	Conf: 0.540092	Pts: 195281
Particle (5):: Fit: 123.159	PB: 123.159	LB: 124.15	GB: 125.709	Conf: 0.534229	Pts: 96070
Particle (33):: Fit: 117.671	PB: 117.671	LB: 125.476	GB: 125.709	Conf: 0.648304	Pts: 85165
Particle (27):: Fit: 118.923	PB: 118.923	LB: 121.148	GB: 125.709	Conf: 0.506169	Pts: 55739
Particle (45):: Fit: 119.045	PB: 119.045	LB: 125.709	GB: 125.709	Conf: 0.327361	Pts: 50940
Particle (17):: Fit: 115.057	PB: 115.057	LB: 123.179	GB: 125.709	Conf: 0.0546789	Pts: 65093
Particle (41):: Fit: 125.232	PB: 125.232	LB: 125.476	GB: 125.709	Conf: 0.83389	Pts: 60976
Particle (17):: Fit: 118.718	PB: 118.718	LB: 123.179	GB: 125.709	Conf: 0.184064	Pts: 65179
Particle (48):: Fit: 116.469	PB: 116.469	LB: 125.709	GB: 125.709	Conf: 0.223093	Pts: 129765
Particle (26):: Fit: 119.521	PB: 119.521	LB: 121.148	GB: 125.709	Conf: 0.924953	Pts: 115452
Particle (42):: Fit: 116.495	PB: 116.495	LB: 125.232	GB: 125.709	Conf: 0.57508	Pts: 50350
Particle (46):: Fit: 118.697	PB: 118.697	LB: 125.709	GB: 125.709	Conf: 0.583592	Pts: 60447
Particle (21):: Fit: 122.566	PB: 122.566	LB: 122.566	GB: 125.709	Conf: 0.843341	Pts: 215444
Particle (2):: Fit: 122.046	PB: 122.046	LB: 125.709	GB: 125.709	Conf: 0.35016	Pts: 125032
Particle (11):: Fit: 122.339	PB: 122.339	LB: 123.179	GB: 125.709	Conf: 0.41131	Pts: 64812
Particle (42):: Fit: 119.043	PB: 119.043	LB: 125.232	GB: 125.709	Conf: 0.582498	Pts: 50417
Particle (48):: Fit: 120.513	PB: 120.513	LB: 125.709	GB: 125.709	Conf: 0.272985	Pts: 129776
Particle (20):: Fit: 118.887	PB: 118.887	LB: 123.179	GB: 125.709	Conf: 0.19254	Pts: 70050
Particle (20):: Fit: 120.075	PB: 120.075	LB: 123.179	GB: 125.709	Conf: 0.138989	Pts: 70144
Particle (1):: Fit: 122.625	PB: 122.625	LB: 125.709	GB: 125.709	Conf: 0.430011	Pts: 159952
Particle (28):: Fit: 126.545	PB: 126.545	LB: 126.545	GB: 126.545	Conf: 0.65053	Pts: 255138
Global: 126.545 - Correct: 73% of 100 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = -0.0472676
  -- 1 : 2 = 0.237521
  -- 1 : 3 = -0.140049
  -- 1 : 4 = -0.0655145
  -- 1 : 5 = 0.174787
  -- 1 : 6 = 0.300354
  -- 1 : 7 = 0.386328
  -- 1 : 8 = 0.338968
  -- 1 : 9 = 0.276846
  -- 2 : 1 = 0.200446
  -- 2 : 2 = -0.220939
  -- 2 : 3 = 0.202634
  -- 2 : 4 = -0.242071
  -- 2 : 5 = 0.0748217
  -- 2 : 6 = 0.0243779
  -- 2 : 7 = 0.269056
  -- 2 : 8 = -0.107904
  -- 2 : 9 = -0.243664
  -- 3 : 1 = -0.909428
  -- 3 : 2 = 0.101751
  -- 3 : 3 = 0.395723
  -- 3 : 4 = -0.0800833
  -- 3 : 5 = 0.0420513
  -- 3 : 6 = -0.00235612
  -- 3 : 7 = 0.292206
  -- 3 : 8 = -0.0707443
  -- 3 : 9 = 0.118031
  -- 4 : 1 = 0.462638
  -- 4 : 2 = -0.262102
  -- 4 : 3 = -0.15345
  -- 4 : 4 = -0.23314
  -- 4 : 5 = -0.318631
  -- 4 : 6 = 0.360987
  -- 4 : 7 = -0.332698
  -- 4 : 8 = -0.180105
  -- 4 : 9 = -0.0527305
  -- 5 : 1 = 0.205193
  -- 5 : 2 = -0.0250467
  -- 5 : 3 = -0.23068
  -- 5 : 4 = -0.262289
  -- 5 : 5 = -0.418118
  -- 5 : 6 = -0.0388557
  -- 5 : 7 = -0.210772
  -- 5 : 8 = -0.357011
  -- 5 : 9 = -0.00381269
  -- 6 : 1 = -0.302779
  -- 6 : 2 = 0.0254138
  -- 6 : 3 = -0.125207
  -- 6 : 4 = 0.183567
  -- 6 : 5 = -0.27297
  -- 6 : 6 = 0.254298
  -- 6 : 7 = -0.186357
  -- 6 : 8 = -0.066252
  -- 6 : 9 = -0.0207671
  -- 7 : 1 = 0.28498
  -- 7 : 2 = 0.574839
  -- 7 : 3 = -0.099014
  -- 7 : 4 = -0.138098
  -- 7 : 5 = 0.0391729
  -- 7 : 6 = 0.0648736
  -- 7 : 7 = -0.0751538
  -- 7 : 8 = -0.0256205
  -- 7 : 9 = -0.143339
  -- 8 : 1 = 0.148058
  -- 8 : 2 = -0.00372464
  -- 8 : 3 = 0.0241574
  -- 8 : 4 = 0.286935
  -- 8 : 5 = -0.270989
  -- 8 : 6 = 0.2136
  -- 8 : 7 = 0.511408
  -- 8 : 8 = 0.231327
  -- 8 : 9 = -0.247403
  -- 9 : 1 = -0.445541
  -- 9 : 2 = -0.313858
  -- 9 : 3 = -0.0797365
  -- 9 : 4 = 0.461822
  -- 9 : 5 = 0.215975
  -- 9 : 6 = -0.0692864
  -- 9 : 7 = -0.172529
  -- 9 : 8 = -0.116548
  -- 9 : 9 = 0.0318677
  -- 10 : 1 = 0.743279
  -- 10 : 2 = -0.286578
  -- 10 : 3 = 0.309347
  -- 10 : 4 = -0.0668458
  -- 10 : 5 = 0.0188382
  -- 10 : 6 = -0.589608
  -- 10 : 7 = -0.209601
  -- 10 : 8 = 0.0228107
  -- 10 : 9 = -0.223668
  Inner Net 2
  -- 1 : 1 = 0.411999
  -- 1 : 2 = 0.240928
  -- 2 : 1 = 0.606582
  -- 2 : 2 = 0.0182768
  -- 3 : 1 = -0.50875
  -- 3 : 2 = -0.188202
  -- 4 : 1 = 0.338524
  -- 4 : 2 = -0.129354
  -- 5 : 1 = 0.331701
  -- 5 : 2 = -0.216068
  -- 6 : 1 = -0.029313
  -- 6 : 2 = -0.0549758
  -- 7 : 1 = 0.283112
  -- 7 : 2 = 0.435951
  -- 8 : 1 = 0.189674
  -- 8 : 2 = 0.399328
  -- 9 : 1 = 0.0982713
  -- 9 : 2 = -0.229901
Out\Act	False		True
False	0.278439	0.563541	0.84198
True	0.0214184	0.136602	0.15802
	0.299857	0.700143
	Accuracy [ (tp + tn) / testSize ]: 0.41504
	Precision [ tp / (tp + fp) ]:      0.194973
	Sensitivity [ tp / (tp + fn) ]:    0.861862
	Specificity [ tn / (tn + fp) ]:    0.330508
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.318182
Particle (46):: Fit: 119.188	PB: 119.188	LB: 125.709	GB: 126.545	Conf: 0.383208	Pts: 60440
Particle (36):: Fit: 116.398	PB: 116.398	LB: 125.476	GB: 126.545	Conf: 0.760236	Pts: 259799
Particle (46):: Fit: 122.254	PB: 122.254	LB: 125.709	GB: 126.545	Conf: 0.888334	Pts: 60532
Particle (30):: Fit: 121.617	PB: 121.617	LB: 126.545	GB: 126.545	Conf: 0.883922	Pts: 60280
Particle (1):: Fit: 125.444	PB: 125.444	LB: 125.709	GB: 126.545	Conf: 0.679766	Pts: 169981
Particle (8):: Fit: 121.841	PB: 121.841	LB: 124.15	GB: 126.545	Conf: 0.701346	Pts: 65671
Particle (0):: Fit: 122.223	PB: 122.223	LB: 125.709	GB: 126.545	Conf: 0.677853	Pts: 110356
Particle (40):: Fit: 119.558	PB: 119.558	LB: 125.476	GB: 126.545	Conf: 0.276392	Pts: 290128
Particle (15):: Fit: 119.155	PB: 119.155	LB: 123.179	GB: 126.545	Conf: 0.780101	Pts: 284694
Particle (12):: Fit: 121.053	PB: 121.053	LB: 123.179	GB: 126.545	Conf: 0.856357	Pts: 114689
Particle (44):: Fit: 121.348	PB: 121.348	LB: 125.709	GB: 126.545	Conf: 0.61149	Pts: 95094
Particle (14):: Fit: 122.25	PB: 122.25	LB: 123.179	GB: 126.545	Conf: 0.683027	Pts: 169589
Particle (36):: Fit: 117.063	PB: 117.063	LB: 125.476	GB: 126.545	Conf: 0.516825	Pts: 259722
Particle (43):: Fit: 118.541	PB: 118.541	LB: 125.232	GB: 126.545	Conf: 0.437768	Pts: 54826
Particle (22):: Fit: 119.081	PB: 119.081	LB: 122.566	GB: 126.545	Conf: 0.387613	Pts: 164838
Particle (48):: Fit: 120.688	PB: 120.688	LB: 125.709	GB: 126.545	Conf: 0.287848	Pts: 129567
Particle (39):: Fit: 117.949	PB: 117.949	LB: 125.476	GB: 126.545	Conf: 0.666656	Pts: 54950
Particle (7):: Fit: 118.387	PB: 118.387	LB: 124.15	GB: 126.545	Conf: 0.828906	Pts: 55598
Particle (47):: Fit: 119.925	PB: 119.925	LB: 125.709	GB: 126.545	Conf: 0.938367	Pts: 49964
Particle (36):: Fit: 121.094	PB: 121.094	LB: 125.476	GB: 126.545	Conf: 0.761658	Pts: 259627
Particle (42):: Fit: 120.389	PB: 120.389	LB: 125.232	GB: 126.545	Conf: 0.557205	Pts: 49988
Particle (18):: Fit: 109.623	PB: 109.623	LB: 123.179	GB: 126.545	Conf: 0.309268	Pts: 60035
Particle (8):: Fit: 124.234	PB: 124.234	LB: 124.234	GB: 126.545	Conf: 0.496257	Pts: 100383
Particle (32):: Fit: 121.064	PB: 121.064	LB: 126.545	GB: 126.545	Conf: 0.320782	Pts: 90296
Particle (34):: Fit: 120.193	PB: 120.193	LB: 125.476	GB: 126.545	Conf: 0.647811	Pts: 104974
Particle (36):: Fit: 122.544	PB: 122.544	LB: 125.476	GB: 126.545	Conf: 0.74111	Pts: 259519
Particle (47):: Fit: 122.318	PB: 122.318	LB: 125.709	GB: 126.545	Conf: 0.862924	Pts: 49833
Particle (19):: Fit: 124.843	PB: 124.843	LB: 124.843	GB: 126.545	Conf: 0.769527	Pts: 124135
Particle (38):: Fit: 121.125	PB: 121.125	LB: 125.476	GB: 126.545	Conf: 0.479831	Pts: 69467
Particle (3):: Fit: 113.019	PB: 113.019	LB: 125.709	GB: 126.545	Conf: 0.157889	Pts: 54628
Particle (39):: Fit: 118.409	PB: 118.409	LB: 125.476	GB: 126.545	Conf: 0.78811	Pts: 54483
Particle (39):: Fit: 120.991	PB: 120.991	LB: 125.476	GB: 126.545	Conf: 0.819401	Pts: 54579
Particle (3):: Fit: 115.811	PB: 115.811	LB: 125.709	GB: 126.545	Conf: 0.243456	Pts: 54630
Particle (35):: Fit: 120.859	PB: 120.859	LB: 125.476	GB: 126.545	Conf: 0.6844	Pts: 74486
Particle (45):: Fit: 119.881	PB: 119.881	LB: 125.709	GB: 126.545	Conf: 0.400749	Pts: 49868
Particle (29):: Fit: 118.243	PB: 118.243	LB: 126.545	GB: 126.545	Conf: 0.500299	Pts: 164017
Particle (24):: Fit: 117.715	PB: 117.715	LB: 126.545	GB: 126.545	Conf: 0.382506	Pts: 104091
Particle (29):: Fit: 118.678	PB: 118.678	LB: 126.545	GB: 126.545	Conf: 0.425457	Pts: 164080
Particle (3):: Fit: 118.157	PB: 118.157	LB: 125.709	GB: 126.545	Conf: 0.330075	Pts: 54576
Particle (29):: Fit: 121.799	PB: 121.799	LB: 126.545	GB: 126.545	Conf: 0.622056	Pts: 164166
Particle (17):: Fit: 120.908	PB: 120.908	LB: 124.843	GB: 126.545	Conf: 0.165759	Pts: 64061
Particle (15):: Fit: 120.275	PB: 120.275	LB: 124.843	GB: 126.545	Conf: 0.571048	Pts: 283734
Particle (22):: Fit: 125.071	PB: 125.071	LB: 125.071	GB: 126.545	Conf: 0.139606	Pts: 193937
Particle (32):: Fit: 124.817	PB: 124.817	LB: 126.545	GB: 126.545	Conf: 0.532145	Pts: 89670
Particle (7):: Fit: 123.252	PB: 123.252	LB: 124.234	GB: 126.545	Conf: 0.950784	Pts: 54702
Particle (43):: Fit: 121.01	PB: 121.01	LB: 125.232	GB: 126.545	Conf: 0.392194	Pts: 53831
Particle (24):: Fit: 119.944	PB: 119.944	LB: 126.545	GB: 126.545	Conf: 0.47087	Pts: 103846
Particle (25):: Fit: 121.306	PB: 121.306	LB: 126.545	GB: 126.545	Conf: 0.652513	Pts: 84472
Particle (18):: Fit: 110.245	PB: 110.245	LB: 125.071	GB: 126.545	Conf: 0.382745	Pts: 59167
Particle (24):: Fit: 120.457	PB: 120.457	LB: 126.545	GB: 126.545	Conf: 0.373934	Pts: 103905
Particle (18):: Fit: 113.874	PB: 113.874	LB: 125.071	GB: 126.545	Conf: 0.458432	Pts: 59239
Particle (38):: Fit: 122.777	PB: 122.777	LB: 125.476	GB: 126.545	Conf: 0.477453	Pts: 68720
Particle (48):: Fit: 121.415	PB: 121.415	LB: 125.709	GB: 126.545	Conf: 0.245889	Pts: 128280
Particle (18):: Fit: 114.653	PB: 114.653	LB: 125.071	GB: 126.545	Conf: 0.330498	Pts: 59116
Particle (4):: Fit: 118.47	PB: 118.47	LB: 125.444	GB: 126.545	Conf: 0.0274255	Pts: 63849
Particle (3):: Fit: 118.194	PB: 118.194	LB: 125.709	GB: 126.545	Conf: 0.375764	Pts: 54019
Particle (24):: Fit: 123.93	PB: 123.93	LB: 126.545	GB: 126.545	Conf: 0.39741	Pts: 103668
Particle (31):: Fit: 117.571	PB: 117.571	LB: 126.545	GB: 126.545	Conf: 0.0233616	Pts: 58700
Particle (34):: Fit: 121.722	PB: 121.722	LB: 125.476	GB: 126.545	Conf: 0.59094	Pts: 103878
Particle (46):: Fit: 126.159	PB: 126.159	LB: 126.159	GB: 126.545	Conf: 0.845543	Pts: 108864
Particle (29):: Fit: 124.237	PB: 124.237	LB: 126.545	GB: 126.545	Conf: 0.43188	Pts: 163471
Particle (42):: Fit: 123.314	PB: 123.314	LB: 126.159	GB: 126.545	Conf: 0.572787	Pts: 48634
Particle (40):: Fit: 121.236	PB: 121.236	LB: 125.476	GB: 126.545	Conf: 0.344144	Pts: 288374
Particle (23):: Fit: 123.086	PB: 123.086	LB: 126.545	GB: 126.545	Conf: 0.71945	Pts: 54190
Particle (10):: Fit: 125.122	PB: 125.122	LB: 125.122	GB: 126.545	Conf: 0.664536	Pts: 223064
Particle (17):: Fit: 132.135	PB: 132.135	LB: 132.135	GB: 132.135	Conf: 0.462129	Pts: 123198
Global: 132.135 - Correct: 76% of 100 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.334298
  -- 1 : 2 = -0.208875
  -- 1 : 3 = -0.0930328
  -- 1 : 4 = 0.0815051
  -- 1 : 5 = -0.0568331
  -- 1 : 6 = -0.0211997
  -- 1 : 7 = -0.285578
  -- 1 : 8 = 0.187976
  -- 1 : 9 = 0.0303253
  -- 2 : 1 = 0.333029
  -- 2 : 2 = 0.209994
  -- 2 : 3 = 0.073331
  -- 2 : 4 = 0.354538
  -- 2 : 5 = 0.189369
  -- 2 : 6 = -0.00284634
  -- 2 : 7 = 0.389039
  -- 2 : 8 = 0.178924
  -- 2 : 9 = -0.0840296
  -- 3 : 1 = -0.0017176
  -- 3 : 2 = -0.185598
  -- 3 : 3 = 0.206999
  -- 3 : 4 = 0.0674665
  -- 3 : 5 = 0.21687
  -- 3 : 6 = 0.00307614
  -- 3 : 7 = -0.235341
  -- 3 : 8 = -0.302939
  -- 3 : 9 = -0.00142574
  -- 4 : 1 = 0.35006
  -- 4 : 2 = -0.381535
  -- 4 : 3 = 0.18165
  -- 4 : 4 = -0.150124
  -- 4 : 5 = -0.0195119
  -- 4 : 6 = 0.0382545
  -- 4 : 7 = -0.188738
  -- 4 : 8 = 0.0421014
  -- 4 : 9 = 0.0669119
  -- 5 : 1 = 0
  -- 5 : 2 = 0.158013
  -- 5 : 3 = -0.0220938
  -- 5 : 4 = -0.229955
  -- 5 : 5 = 0.0305761
  -- 5 : 6 = 0.129877
  -- 5 : 7 = 0.137253
  -- 5 : 8 = -0.542147
  -- 5 : 9 = -0.458835
  -- 6 : 1 = -0.633478
  -- 6 : 2 = -0.202496
  -- 6 : 3 = -0.481606
  -- 6 : 4 = 0.231012
  -- 6 : 5 = -0.104165
  -- 6 : 6 = 0.0740351
  -- 6 : 7 = 0.167084
  -- 6 : 8 = -0.170264
  -- 6 : 9 = -0.207824
  -- 7 : 1 = 0.263863
  -- 7 : 2 = 0.061006
  -- 7 : 3 = 0.164992
  -- 7 : 4 = -0.0376213
  -- 7 : 5 = -0.0721686
  -- 7 : 6 = 0.365298
  -- 7 : 7 = -0.00599546
  -- 7 : 8 = 0.269463
  -- 7 : 9 = -0.376904
  -- 8 : 1 = -0.382727
  -- 8 : 2 = 0.0205776
  -- 8 : 3 = -0.173396
  -- 8 : 4 = 0.178433
  -- 8 : 5 = -0.0205082
  -- 8 : 6 = 0.0195866
  -- 8 : 7 = 0.052765
  -- 8 : 8 = 0.250044
  -- 8 : 9 = -0.0313919
  -- 9 : 1 = -0.00083893
  -- 9 : 2 = 0.27718
  -- 9 : 3 = 0.0252377
  -- 9 : 4 = -0.209692
  -- 9 : 5 = -0.0293812
  -- 9 : 6 = 0.242701
  -- 9 : 7 = 0.598839
  -- 9 : 8 = 0.4404
  -- 9 : 9 = -0.00313688
  -- 10 : 1 = 0.2667
  -- 10 : 2 = 0.272621
  -- 10 : 3 = -0.147901
  -- 10 : 4 = -0.244555
  -- 10 : 5 = -0.110733
  -- 10 : 6 = 0.0202661
  -- 10 : 7 = -0.0560625
  -- 10 : 8 = -0.226669
  -- 10 : 9 = -0.271629
  Inner Net 2
