
Date / Time: Fri Mar 31 01:54:59 2017

   ****************************************
   * PSO Neural Net (Gaussian Activation) *
   *       by William Boler, BSCE         *
   *     Research Assistant, IUPUI        *
   *                                      *
   *  Professor: Dr. Lauren Christopher   *
   *     Created: March 13, 2017          *
   ****************************************


Inputs: 10
Inner Nets: 1
 - 9
Tests per train(min): 100
Particles: 50
Neighbors: 10
Minimum Particle Iterations: 1000
Particle (0):: Fit: 110.444	PB: 110.444	LB: 110.444	GB: 110.444	Conf: 1.55115	Pts: 110099
  -- 10 : 9 = -0.0132685
  Inner Net 2
  -- 1 : 1 = 0.0797852
  -- 1 : 2 = -0.122042
  -- 2 : 1 = -0.345793
  -- 2 : 2 = -0.254291
  -- 3 : 1 = 0.317942
  -- 3 : 2 = 0.0877228
  -- 4 : 1 = 0.409465
  -- 4 : 2 = 0.317221
  -- 5 : 1 = -0.5
  -- 5 : 2 = -0.283365
  -- 6 : 1 = 0.434698
  -- 6 : 2 = 0.270586
  -- 7 : 1 = 0.0748532
  -- 7 : 2 = 0.137289
  -- 8 : 1 = -0.129852
  -- 8 : 2 = 0.167861
  -- 9 : 1 = -0.529928
  -- 9 : 2 = -0.389245
Out\Act	False		True
False	0.775821	0.066159	0.84198
True	0.119467	0.0385531	0.15802
	0.895288	0.104712
	Accuracy [ (tp + tn) / testSize ]: 0.814374
	Precision [ tp / (tp + fp) ]:      0.366516
	Sensitivity [ tp / (tp + fn) ]:    0.243243
	Specificity [ tn / (tn + fp) ]:    0.920904
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.292948
Particle (31):: Fit: 1440.63	PB: 1440.63	LB: 1541.98	GB: 1560.36	Conf: 0.398767	Pts: 65501
Particle (42):: Fit: 1400.36	PB: 1400.36	LB: 1530.37	GB: 1560.36	Conf: 0.395467	Pts: 64936
Particle (36):: Fit: 1441.5	PB: 1441.5	LB: 1530.37	GB: 1560.36	Conf: 0.629936	Pts: 55053
Particle (10):: Fit: 1450.98	PB: 1450.98	LB: 1560.36	GB: 1560.36	Conf: 0.515379	Pts: 105046
Particle (33):: Fit: 1490.85	PB: 1490.85	LB: 1521.09	GB: 1560.36	Conf: 0.601747	Pts: 54797
Particle (23):: Fit: 1427.28	PB: 1427.28	LB: 1541.98	GB: 1560.36	Conf: 0.618337	Pts: 60494
Particle (42):: Fit: 1430.14	PB: 1430.14	LB: 1530.37	GB: 1560.36	Conf: 0.671409	Pts: 64963
Particle (37):: Fit: 1429.48	PB: 1429.48	LB: 1530.37	GB: 1560.36	Conf: 0.198171	Pts: 94923
Particle (41):: Fit: 1386.01	PB: 1386.01	LB: 1530.37	GB: 1560.36	Conf: 0.505969	Pts: 69594
Particle (30):: Fit: 1487.45	PB: 1487.45	LB: 1541.98	GB: 1560.36	Conf: 0.788673	Pts: 60587
Particle (28):: Fit: 1562.44	PB: 1562.44	LB: 1562.44	GB: 1562.44	Conf: 0.377772	Pts: 194744
Global: 1562.44 - Correct: 74% of 100 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.473247
  -- 1 : 2 = 0.0176054
  -- 1 : 3 = -0.0737996
  -- 1 : 4 = -0.100404
  -- 1 : 5 = -0.204508
  -- 1 : 6 = 0.378912
  -- 1 : 7 = -0.21844
  -- 1 : 8 = -0.529526
  -- 1 : 9 = 0.426494
  -- 2 : 1 = 0.190196
  -- 2 : 2 = 0.0339901
  -- 2 : 3 = -0.0619889
  -- 2 : 4 = -0.0273661
  -- 2 : 5 = 0.145783
  -- 2 : 6 = 0.0291112
  -- 2 : 7 = -0.283065
  -- 2 : 8 = -0.19292
  -- 2 : 9 = 0.150111
  -- 3 : 1 = 0.840409
  -- 3 : 2 = -0.469917
  -- 3 : 3 = 0.0364523
  -- 3 : 4 = 0.136694
  -- 3 : 5 = 0.315676
  -- 3 : 6 = 0.0538753
  -- 3 : 7 = 0.0459469
  -- 3 : 8 = 0.232671
  -- 3 : 9 = 0.145712
  -- 4 : 1 = 0.0838234
  -- 4 : 2 = -0.456034
  -- 4 : 3 = 0.329117
  -- 4 : 4 = 0.251818
  -- 4 : 5 = -0.0295328
  -- 4 : 6 = -0.136971
  -- 4 : 7 = 0.0600253
  -- 4 : 8 = 0.142703
  -- 4 : 9 = 0.110208
  -- 5 : 1 = 1
  -- 5 : 2 = -0.128038
  -- 5 : 3 = 0.115895
  -- 5 : 4 = -0.0772542
  -- 5 : 5 = 0.286221
  -- 5 : 6 = -0.0631844
  -- 5 : 7 = 0.373496
  -- 5 : 8 = 0.0564134
  -- 5 : 9 = 0.181144
  -- 6 : 1 = -0.138149
  -- 6 : 2 = -0.025489
  -- 6 : 3 = -0.0524842
  -- 6 : 4 = 0.546513
  -- 6 : 5 = -0.20189
  -- 6 : 6 = -0.345449
  -- 6 : 7 = -0.0453009
  -- 6 : 8 = 0.00741424
  -- 6 : 9 = -0.238337
  -- 7 : 1 = 0.0406353
  -- 7 : 2 = -0.251598
  -- 7 : 3 = -0.215512
  -- 7 : 4 = 0.350923
  -- 7 : 5 = 0.390115
  -- 7 : 6 = 0.0121267
  -- 7 : 7 = -0.228232
  -- 7 : 8 = -0.327766
  -- 7 : 9 = -0.221198
  -- 8 : 1 = -0.970357
  -- 8 : 2 = -0.179022
  -- 8 : 3 = 0.100648
  -- 8 : 4 = 0.232664
  -- 8 : 5 = 0.0275643
  -- 8 : 6 = 0.0125317
  -- 8 : 7 = -0.0235482
  -- 8 : 8 = 0.289151
  -- 8 : 9 = -0.111756
  -- 9 : 1 = 0.422053
  -- 9 : 2 = -0.345155
  -- 9 : 3 = -0.0197606
  -- 9 : 4 = 0.423862
  -- 9 : 5 = 0.0186478
  -- 9 : 6 = 0.0345273
  -- 9 : 7 = -0.0914935
  -- 9 : 8 = 0.003629
  -- 9 : 9 = -0.0618626
  -- 10 : 1 = 0.399624
  -- 10 : 2 = 0.202808
  -- 10 : 3 = -0.285967
  -- 10 : 4 = -0.061398
  -- 10 : 5 = 0.495752
  -- 10 : 6 = -0.246047
  -- 10 : 7 = 0.0569643
  -- 10 : 8 = 0.104245
  -- 10 : 9 = 0.13653
  Inner Net 2
  -- 1 : 1 = -0.437793
  -- 1 : 2 = 0.100608
  -- 2 : 1 = -0.412017
  -- 2 : 2 = -0.0199449
  -- 3 : 1 = 0.538795
  -- 3 : 2 = 0.0539219
  -- 4 : 1 = 0.463954
  -- 4 : 2 = 0.484059
  -- 5 : 1 = 0.900031
  -- 5 : 2 = -0.0607585
  -- 6 : 1 = 0.155339
  -- 6 : 2 = 0.170956
  -- 7 : 1 = -0.139126
  -- 7 : 2 = 0.0566866
  -- 8 : 1 = -0.269554
  -- 8 : 2 = -0.0957453
  -- 9 : 1 = -0.435581
  -- 9 : 2 = 0.183803
Out\Act	False		True
False	0.463113	0.378867	0.84198
True	0.0471204	0.1109	0.15802
	0.510233	0.489767
	Accuracy [ (tp + tn) / testSize ]: 0.574012
	Precision [ tp / (tp + fp) ]:      0.226214
	Sensitivity [ tp / (tp + fn) ]:    0.6997
	Specificity [ tn / (tn + fp) ]:    0.549718
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.342144
Particle (31):: Fit: 1449.96	PB: 1449.96	LB: 1562.44	GB: 1562.44	Conf: 0.625813	Pts: 65347
Particle (37):: Fit: 1457.62	PB: 1457.62	LB: 1530.37	GB: 1562.44	Conf: 0.574592	Pts: 94938
Particle (15):: Fit: 1472.24	PB: 1472.24	LB: 1553.36	GB: 1562.44	Conf: 0.901018	Pts: 94732
Particle (33):: Fit: 1546.18	PB: 1546.18	LB: 1546.18	GB: 1562.44	Conf: 0.462155	Pts: 79690
Particle (34):: Fit: 1567.21	PB: 1567.21	LB: 1567.21	GB: 1567.21	Conf: 0.541124	Pts: 124780
Global: 1567.21 - Correct: 74% of 100 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.219882
  -- 1 : 2 = 0.103605
  -- 1 : 3 = 0.205096
  -- 1 : 4 = -0.149748
  -- 1 : 5 = -0.260148
  -- 1 : 6 = -0.104582
  -- 1 : 7 = 0.0226142
  -- 1 : 8 = -0.357064
  -- 1 : 9 = 0.17528
  -- 2 : 1 = -0.193054
  -- 2 : 2 = 0.0668265
  -- 2 : 3 = -0.079962
  -- 2 : 4 = 0.168193
  -- 2 : 5 = 0.201521
  -- 2 : 6 = 0.0409549
  -- 2 : 7 = -0.39633
  -- 2 : 8 = 0.148601
  -- 2 : 9 = 0.137186
  -- 3 : 1 = 0.356134
  -- 3 : 2 = 0.237889
  -- 3 : 3 = 0.0916717
  -- 3 : 4 = -0.173664
  -- 3 : 5 = 0.503552
  -- 3 : 6 = 0.242387
  -- 3 : 7 = -0.372495
  -- 3 : 8 = -0.0654434
  -- 3 : 9 = -0.0295354
  -- 4 : 1 = 1
  -- 4 : 2 = 0.17397
  -- 4 : 3 = -0.0358459
  -- 4 : 4 = 0.0447935
  -- 4 : 5 = -0.246158
  -- 4 : 6 = 0.232871
  -- 4 : 7 = 0.113126
  -- 4 : 8 = 0.247674
  -- 4 : 9 = 0.0179348
  -- 5 : 1 = -0.349587
  -- 5 : 2 = -0.173065
  -- 5 : 3 = -0.24324
  -- 5 : 4 = -0.160158
  -- 5 : 5 = -0.0070934
  -- 5 : 6 = -0.487912
  -- 5 : 7 = 0.0968066
  -- 5 : 8 = 0.234812
  -- 5 : 9 = 0.289755
  -- 6 : 1 = 0.0151789
  -- 6 : 2 = 0.0392857
  -- 6 : 3 = -0.0127967
  -- 6 : 4 = -0.0315173
  -- 6 : 5 = -0.272089
  -- 6 : 6 = 0.337545
  -- 6 : 7 = 0.199465
  -- 6 : 8 = -0.132627
  -- 6 : 9 = -0.0668759
  -- 7 : 1 = 0.186421
  -- 7 : 2 = -0.321627
  -- 7 : 3 = 0.0808618
  -- 7 : 4 = 0.178901
  -- 7 : 5 = -0.0895309
  -- 7 : 6 = -0.0088118
  -- 7 : 7 = -0.316859
  -- 7 : 8 = -0.493487
  -- 7 : 9 = -0.560552
  -- 8 : 1 = 0.318799
  -- 8 : 2 = -0.00552906
  -- 8 : 3 = 0.0950402
  -- 8 : 4 = 0.17413
  -- 8 : 5 = -0.00688849
  -- 8 : 6 = -0.135121
  -- 8 : 7 = -0.283057
  -- 8 : 8 = -0.25032
  -- 8 : 9 = 0.0196499
  -- 9 : 1 = 0.53756
  -- 9 : 2 = 0.129136
  -- 9 : 3 = -0.0225184
  -- 9 : 4 = 0.0325024
  -- 9 : 5 = -0.143103
  -- 9 : 6 = -0.133219
  -- 9 : 7 = -0.6065
  -- 9 : 8 = 0.453552
  -- 9 : 9 = 0.158511
  -- 10 : 1 = 0.484177
  -- 10 : 2 = -0.283258
  -- 10 : 3 = 0.243618
  -- 10 : 4 = -0.308513
  -- 10 : 5 = 0.276227
  -- 10 : 6 = -0.0845649
  -- 10 : 7 = -0.100179
  -- 10 : 8 = -0.153006
  -- 10 : 9 = -0.25136
  Inner Net 2
  -- 1 : 1 = -0.2693
  -- 1 : 2 = -0.00516357
  -- 2 : 1 = -0.242978
  -- 2 : 2 = 0.090923
  -- 3 : 1 = 0.179007
  -- 3 : 2 = -0.306552
  -- 4 : 1 = -0.178419
  -- 4 : 2 = 0.350706
  -- 5 : 1 = -0.206181
  -- 5 : 2 = -0.305919
  -- 6 : 1 = 0.137361
  -- 6 : 2 = 0.0553745
  -- 7 : 1 = -0.0282505
  -- 7 : 2 = -0.0321227
  -- 8 : 1 = -0.293041
  -- 8 : 2 = 0.134266
  -- 9 : 1 = 0.0440935
  -- 9 : 2 = -0.169359
Out\Act	False		True
False	0.500238	0.341742	0.84198
True	0.0461685	0.111851	0.15802
	0.546406	0.453594
	Accuracy [ (tp + tn) / testSize ]: 0.612089
	Precision [ tp / (tp + fp) ]:      0.246331
	Sensitivity [ tp / (tp + fn) ]:    0.705706
	Specificity [ tn / (tn + fp) ]:    0.593785
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.365474
Particle (19):: Fit: 1485.54	PB: 1485.54	LB: 1519.42	GB: 1567.21	Conf: 0.269502	Pts: 139641
Particle (24):: Fit: 1492.41	PB: 1492.41	LB: 1562.44	GB: 1567.21	Conf: 0.181273	Pts: 119848
Particle (23):: Fit: 1532.57	PB: 1532.57	LB: 1562.44	GB: 1567.21	Conf: 0.284409	Pts: 85315
Particle (44):: Fit: 1520.16	PB: 1520.16	LB: 1520.67	GB: 1567.21	Conf: 0.530831	Pts: 49944
Particle (8):: Fit: 1465.14	PB: 1465.14	LB: 1560.36	GB: 1567.21	Conf: 0.610982	Pts: 59829
Particle (43):: Fit: 1493.36	PB: 1493.36	LB: 1530.37	GB: 1567.21	Conf: 0.689245	Pts: 129280
Particle (37):: Fit: 1504.38	PB: 1504.38	LB: 1567.21	GB: 1567.21	Conf: 0.711149	Pts: 94746
Particle (1):: Fit: 1591.51	PB: 1591.51	LB: 1591.51	GB: 1591.51	Conf: 0.706221	Pts: 170123
Particle (4):: Fit: 1350.2	PB: 1350.2	LB: 1591.51	GB: 1591.51	Conf: 0.425087	Pts: 149200
Global: 1591.51 - Correct: 76% of 100 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.644785
  -- 1 : 2 = 0.441379
  -- 1 : 3 = -0.199553
  -- 1 : 4 = 0.0184839
  -- 1 : 5 = 0.0508447
  -- 1 : 6 = -0.0258814
  -- 1 : 7 = -0.367193
  -- 1 : 8 = -0.000329358
  -- 1 : 9 = 0.601853
  -- 2 : 1 = 0.245383
  -- 2 : 2 = 0.162013
  -- 2 : 3 = -0.171828
  -- 2 : 4 = 0.183203
  -- 2 : 5 = 0.607973
  -- 2 : 6 = 0.459685
  -- 2 : 7 = -0.12476
  -- 2 : 8 = 0.0226014
  -- 2 : 9 = -0.233848
  -- 3 : 1 = 0.414997
  -- 3 : 2 = 0.130725
  -- 3 : 3 = 0.254727
  -- 3 : 4 = -0.108752
  -- 3 : 5 = -0.246791
  -- 3 : 6 = 0.106484
  -- 3 : 7 = -0.184164
  -- 3 : 8 = 0.311902
  -- 3 : 9 = -0.0199182
  -- 4 : 1 = -0.0787797
  -- 4 : 2 = 0.201457
  -- 4 : 3 = 0.253526
  -- 4 : 4 = -0.0817253
  -- 4 : 5 = -0.300927
  -- 4 : 6 = 0.0254578
  -- 4 : 7 = 0.105566
  -- 4 : 8 = 0.193479
  -- 4 : 9 = -0.0939711
  -- 5 : 1 = -0.126909
  -- 5 : 2 = 0.0430419
  -- 5 : 3 = 0.392708
  -- 5 : 4 = -0.118044
  -- 5 : 5 = 0.0645762
  -- 5 : 6 = -0.174615
  -- 5 : 7 = -0.112649
  -- 5 : 8 = 0.637443
  -- 5 : 9 = 0.0667778
  -- 6 : 1 = -0.242083
  -- 6 : 2 = -0.0374592
  -- 6 : 3 = -0.148865
  -- 6 : 4 = -0.101128
  -- 6 : 5 = 0.116152
  -- 6 : 6 = -0.124702
  -- 6 : 7 = -0.255786
  -- 6 : 8 = -0.175469
  -- 6 : 9 = -0.0973479
  -- 7 : 1 = 0.00923571
  -- 7 : 2 = -0.0490775
  -- 7 : 3 = -0.295019
  -- 7 : 4 = 0.033557
  -- 7 : 5 = 0.0819905
  -- 7 : 6 = -0.23914
  -- 7 : 7 = 0.0904969
  -- 7 : 8 = -0.350599
  -- 7 : 9 = 0.26931
  -- 8 : 1 = 0.0828337
  -- 8 : 2 = 0.0859365
  -- 8 : 3 = -0.444377
  -- 8 : 4 = 0.333376
  -- 8 : 5 = 0.151737
  -- 8 : 6 = -0.225502
  -- 8 : 7 = 0.00638108
  -- 8 : 8 = -0.164153
  -- 8 : 9 = -0.0503323
  -- 9 : 1 = 0.133275
  -- 9 : 2 = 0.434996
  -- 9 : 3 = -0.0706151
  -- 9 : 4 = 0.220101
  -- 9 : 5 = -0.0560387
  -- 9 : 6 = -0.16552
  -- 9 : 7 = -0.0956372
  -- 9 : 8 = -0.0373748
  -- 9 : 9 = 0.310736
  -- 10 : 1 = 0.400295
  -- 10 : 2 = -0.358526
  -- 10 : 3 = 0.5
  -- 10 : 4 = -0.262859
  -- 10 : 5 = -0.102541
  -- 10 : 6 = 0.0990116
  -- 10 : 7 = -0.19591
  -- 10 : 8 = -0.015283
  -- 10 : 9 = -0.287614
  Inner Net 2
  -- 1 : 1 = 0.247206
  -- 1 : 2 = -0.389917
  -- 2 : 1 = 0.22589
  -- 2 : 2 = 0.0964253
  -- 3 : 1 = 0.614078
  -- 3 : 2 = 0.171537
  -- 4 : 1 = -0.175193
  -- 4 : 2 = 0.318052
  -- 5 : 1 = 0.218032
  -- 5 : 2 = 0.0996176
  -- 6 : 1 = 0.0127015
  -- 6 : 2 = 0.441761
  -- 7 : 1 = 0.514502
  -- 7 : 2 = 0.0170729
  -- 8 : 1 = 0.0444215
  -- 8 : 2 = -0.0282652
  -- 9 : 1 = -0.5
  -- 9 : 2 = -0.107158
Out\Act	False		True
False	0.76059	0.0813898	0.84198
True	0.106616	0.0514041	0.15802
	0.867206	0.132794
	Accuracy [ (tp + tn) / testSize ]: 0.811994
	Precision [ tp / (tp + fp) ]:      0.385714
	Sensitivity [ tp / (tp + fn) ]:    0.324324
	Specificity [ tn / (tn + fp) ]:    0.902825
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.352941
Particle (5):: Fit: 1497.92	PB: 1497.92	LB: 1591.51	GB: 1591.51	Conf: 0.640561	Pts: 124313
Particle (16):: Fit: 1507.75	PB: 1507.75	LB: 1553.36	GB: 1591.51	Conf: 0.509317	Pts: 119608
Particle (41):: Fit: 1392.58	PB: 1392.58	LB: 1530.37	GB: 1591.51	Conf: 0.671146	Pts: 69264
Particle (37):: Fit: 1512.68	PB: 1512.68	LB: 1567.21	GB: 1591.51	Conf: 0.664451	Pts: 94765
Particle (25):: Fit: 1491.46	PB: 1491.46	LB: 1562.44	GB: 1591.51	Conf: 0.827245	Pts: 69265
Particle (17):: Fit: 1478.07	PB: 1478.07	LB: 1553.36	GB: 1591.51	Conf: 0.640535	Pts: 74371
Particle (41):: Fit: 1438.86	PB: 1438.86	LB: 1530.37	GB: 1591.51	Conf: 0.692119	Pts: 69223
Particle (26):: Fit: 1464.04	PB: 1464.04	LB: 1562.44	GB: 1591.51	Conf: 0.658583	Pts: 69218
Particle (47):: Fit: 1483.52	PB: 1483.52	LB: 1591.51	GB: 1591.51	Conf: 0.395463	Pts: 49507
Particle (46):: Fit: 1528.59	PB: 1528.59	LB: 1591.51	GB: 1591.51	Conf: 0.349757	Pts: 268877
Particle (45):: Fit: 1519.37	PB: 1519.37	LB: 1528.59	GB: 1591.51	Conf: 0.544491	Pts: 53965
Particle (12):: Fit: 1602.83	PB: 1602.83	LB: 1602.83	GB: 1602.83	Conf: 0.362583	Pts: 173846
Global: 1602.83 - Correct: 76% of 100 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.476572
  -- 1 : 2 = 0.0513759
  -- 1 : 3 = 0.134623
  -- 1 : 4 = -0.287867
  -- 1 : 5 = 0.11872
  -- 1 : 6 = -0.0101124
  -- 1 : 7 = 0.217544
  -- 1 : 8 = -0.414418
  -- 1 : 9 = -0.0276764
  -- 2 : 1 = 0.377631
  -- 2 : 2 = 0.0570238
  -- 2 : 3 = 0.0860116
  -- 2 : 4 = 0.0243522
  -- 2 : 5 = 0.728074
  -- 2 : 6 = 0.003479
  -- 2 : 7 = -0.0094834
  -- 2 : 8 = 0.0326972
  -- 2 : 9 = 0.274065
  -- 3 : 1 = 0.484617
  -- 3 : 2 = 0.0560586
  -- 3 : 3 = 0.0210646
  -- 3 : 4 = -0.00771092
  -- 3 : 5 = 0.12669
  -- 3 : 6 = -0.013597
  -- 3 : 7 = 0.294367
  -- 3 : 8 = 0.320517
  -- 3 : 9 = -0.04625
  -- 4 : 1 = 0.341369
  -- 4 : 2 = -0.0937458
  -- 4 : 3 = 0.343956
  -- 4 : 4 = 0.0638246
  -- 4 : 5 = -0.265075
  -- 4 : 6 = 0.154032
  -- 4 : 7 = 0.0914987
  -- 4 : 8 = 0.130905
  -- 4 : 9 = 0.0205684
  -- 5 : 1 = 0.329692
  -- 5 : 2 = 0.190553
  -- 5 : 3 = -0.0437833
  -- 5 : 4 = 0.123013
  -- 5 : 5 = -0.146464
  -- 5 : 6 = -0.0688233
  -- 5 : 7 = -0.076021
  -- 5 : 8 = 0.302194
  -- 5 : 9 = 0.262753
  -- 6 : 1 = 0.355449
  -- 6 : 2 = -0.192353
  -- 6 : 3 = -0.10017
  -- 6 : 4 = -0.177619
  -- 6 : 5 = -0.220873
  -- 6 : 6 = 0.12026
  -- 6 : 7 = 0.0222271
  -- 6 : 8 = -0.145702
  -- 6 : 9 = -0.0575142
  -- 7 : 1 = 0.074604
  -- 7 : 2 = -1
  -- 7 : 3 = 0.218721
  -- 7 : 4 = 0.1256
  -- 7 : 5 = 0.704808
  -- 7 : 6 = -0.146541
  -- 7 : 7 = -0.0912518
  -- 7 : 8 = 0.0934813
  -- 7 : 9 = 0.234499
  -- 8 : 1 = 0.383424
  -- 8 : 2 = 0.41586
  -- 8 : 3 = -0.178311
  -- 8 : 4 = 0.344586
  -- 8 : 5 = 0.0438115
  -- 8 : 6 = -0.102715
  -- 8 : 7 = -0.00446827
  -- 8 : 8 = -0.0998442
  -- 8 : 9 = -0.251078
  -- 9 : 1 = 0.880806
  -- 9 : 2 = 0.0404206
  -- 9 : 3 = -0.155145
  -- 9 : 4 = 0.0401595
  -- 9 : 5 = 0.0979448
  -- 9 : 6 = -0.0892519
  -- 9 : 7 = -0.0466439
  -- 9 : 8 = -0.362562
  -- 9 : 9 = -0.404648
  -- 10 : 1 = 0.258335
  -- 10 : 2 = -0.161983
  -- 10 : 3 = 0.819347
  -- 10 : 4 = -0.216247
  -- 10 : 5 = -0.17359
  -- 10 : 6 = 0.0827314
  -- 10 : 7 = -0.290052
  -- 10 : 8 = -0.112727
  -- 10 : 9 = 0.435218
  Inner Net 2
  -- 1 : 1 = 0.486469
  -- 1 : 2 = 0.0028449
  -- 2 : 1 = 0.292861
  -- 2 : 2 = 0.259228
  -- 3 : 1 = 0.317232
  -- 3 : 2 = 0.303201
  -- 4 : 1 = -0.0138518
  -- 4 : 2 = 0.284201
  -- 5 : 1 = 0.376652
  -- 5 : 2 = 0.0201946
  -- 6 : 1 = 0.111391
  -- 6 : 2 = -0.0944687
  -- 7 : 1 = -0.27738
  -- 7 : 2 = 0.0366409
  -- 8 : 1 = -0.222057
  -- 8 : 2 = 0.0411073
  -- 9 : 1 = 0.167126
  -- 9 : 2 = 0.126109
Out\Act	False		True
False	0.417896	0.424084	0.84198
True	0.0428367	0.115183	0.15802
	0.460733	0.539267
	Accuracy [ (tp + tn) / testSize ]: 0.533079
	Precision [ tp / (tp + fp) ]:      0.213404
	Sensitivity [ tp / (tp + fn) ]:    0.726727
	Specificity [ tn / (tn + fp) ]:    0.496045
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.33015
Particle (46):: Fit: 1565.37	PB: 1565.37	LB: 1591.51	GB: 1602.83	Conf: 0.498969	Pts: 293918
Particle (35):: Fit: 1419.2	PB: 1419.2	LB: 1567.21	GB: 1602.83	Conf: 0.574304	Pts: 93687
Particle (17):: Fit: 1514.15	PB: 1514.15	LB: 1553.36	GB: 1602.83	Conf: 0.601765	Pts: 74298
Particle (41):: Fit: 1584.96	PB: 1584.96	LB: 1584.96	GB: 1602.83	Conf: 0.40117	Pts: 119140
Particle (32):: Fit: 1534.89	PB: 1534.89	LB: 1567.21	GB: 1602.83	Conf: 0.321991	Pts: 83911
Particle (0):: Fit: 1544.26	PB: 1544.26	LB: 1591.51	GB: 1602.83	Conf: 0.54645	Pts: 269083
Particle (18):: Fit: 1520.6	PB: 1520.6	LB: 1532.57	GB: 1602.83	Conf: 0.530321	Pts: 69372
Particle (15):: Fit: 1494.84	PB: 1494.84	LB: 1602.83	GB: 1602.83	Conf: 0.924799	Pts: 94056
Particle (5):: Fit: 1525.33	PB: 1525.33	LB: 1591.51	GB: 1602.83	Conf: 0.323808	Pts: 123949
Particle (36):: Fit: 1484.32	PB: 1484.32	LB: 1584.96	GB: 1602.83	Conf: 0.752701	Pts: 54125
Particle (33):: Fit: 1564.25	PB: 1564.25	LB: 1567.21	GB: 1602.83	Conf: 0.564302	Pts: 84006
Particle (22):: Fit: 1457.19	PB: 1457.19	LB: 1532.57	GB: 1602.83	Conf: 0.360866	Pts: 54518
Particle (8):: Fit: 1471.2	PB: 1471.2	LB: 1602.83	GB: 1602.83	Conf: 0.504863	Pts: 59263
Particle (31):: Fit: 1451.91	PB: 1451.91	LB: 1567.21	GB: 1602.83	Conf: 0.529153	Pts: 64540
Particle (37):: Fit: 1558.45	PB: 1558.45	LB: 1584.96	GB: 1602.83	Conf: 0.692228	Pts: 94315
Particle (12):: Fit: 1617.81	PB: 1617.81	LB: 1617.81	GB: 1617.81	Conf: 0.278747	Pts: 233586
Global: 1617.81 - Correct: 77% of 100 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.492
  -- 1 : 2 = 0.144046
  -- 1 : 3 = -0.107132
  -- 1 : 4 = -0.56624
  -- 1 : 5 = -0.259697
  -- 1 : 6 = -0.00310858
  -- 1 : 7 = 0.237085
  -- 1 : 8 = -0.430221
  -- 1 : 9 = 0.0117584
  -- 2 : 1 = 0.373661
  -- 2 : 2 = -0.0259896
  -- 2 : 3 = 0.100581
  -- 2 : 4 = 0.0370059
  -- 2 : 5 = 0.270864
  -- 2 : 6 = -0.118016
  -- 2 : 7 = -0.0603639
  -- 2 : 8 = -0.0436495
  -- 2 : 9 = 0.432092
  -- 3 : 1 = 0.593212
  -- 3 : 2 = 0.123535
  -- 3 : 3 = 0.0327297
  -- 3 : 4 = -0.0128026
  -- 3 : 5 = 0.282973
  -- 3 : 6 = -0.304255
  -- 3 : 7 = 0.210238
  -- 3 : 8 = 0.0190739
  -- 3 : 9 = 0.112103
  -- 4 : 1 = 0.343375
  -- 4 : 2 = -0.188892
  -- 4 : 3 = 0.1749
  -- 4 : 4 = 0.11333
  -- 4 : 5 = 0.107186
  -- 4 : 6 = 0.0742687
  -- 4 : 7 = 0.225296
  -- 4 : 8 = -0.0157945
  -- 4 : 9 = 0.117647
  -- 5 : 1 = 0.26689
  -- 5 : 2 = -0.201091
  -- 5 : 3 = -0.135404
  -- 5 : 4 = -0.268237
  -- 5 : 5 = -0.205557
  -- 5 : 6 = 0.157121
  -- 5 : 7 = -0.0859628
  -- 5 : 8 = 0.37687
  -- 5 : 9 = 0.275526
  -- 6 : 1 = 0.349158
  -- 6 : 2 = -0.285393
  -- 6 : 3 = -0.00460735
  -- 6 : 4 = -0.0529859
  -- 6 : 5 = -0.0445971
  -- 6 : 6 = -0.0213183
  -- 6 : 7 = 0.13074
  -- 6 : 8 = -0.374454
  -- 6 : 9 = 0.0355182
  -- 7 : 1 = 0.074604
  -- 7 : 2 = 0.0078006
  -- 7 : 3 = 0.0392074
  -- 7 : 4 = 0.173281
  -- 7 : 5 = 0.717107
  -- 7 : 6 = 0.287911
  -- 7 : 7 = 0.117259
  -- 7 : 8 = 0.0342881
  -- 7 : 9 = -0.0946977
  -- 8 : 1 = 0.373482
  -- 8 : 2 = 0.196424
  -- 8 : 3 = -0.106494
  -- 8 : 4 = 0.0429268
  -- 8 : 5 = 0.175953
  -- 8 : 6 = -0.288952
  -- 8 : 7 = -0.243745
  -- 8 : 8 = -0.0971523
  -- 8 : 9 = -0.126991
  -- 9 : 1 = 1
  -- 9 : 2 = -0.119119
  -- 9 : 3 = 0.219408
  -- 9 : 4 = 0.0519175
  -- 9 : 5 = 0.306587
  -- 9 : 6 = 0.00957469
  -- 9 : 7 = 0.12879
  -- 9 : 8 = -0.568674
  -- 9 : 9 = -0.377111
  -- 10 : 1 = 0.258238
  -- 10 : 2 = -0.118294
