
Date / Time: Fri Mar 31 01:11:11 2017

   ****************************************
   * PSO Neural Net (Gaussian Activation) *
   *       by William Boler, BSCE         *
   *     Research Assistant, IUPUI        *
   *                                      *
   *  Professor: Dr. Lauren Christopher   *
   *     Created: March 13, 2017          *
   ****************************************


Inputs: 10
Inner Nets: 1
 - 9
Tests per train(min): 500
Particles: 50
Neighbors: 10
Minimum Particle Iterations: 1000
Particle (0):: Fit: 105.451	PB: 105.451	LB: 105.451	GB: 105.451	Conf: 0.479758	Pts: 110099
Particle (28):: Fit: 5526.26	PB: 5526.26	LB: 5526.26	GB: 5529.54	Conf: 0.432972	Pts: 105779
Particle (24):: Fit: 5523.51	PB: 5523.51	LB: 5526.26	GB: 5529.54	Conf: 0.112757	Pts: 80584
Particle (2):: Fit: 5526.39	PB: 5526.39	LB: 5526.39	GB: 5529.54	Conf: 0.452458	Pts: 195520
Particle (36):: Fit: 5524.5	PB: 5524.5	LB: 5529.54	GB: 5529.54	Conf: 0.32447	Pts: 55439
Particle (35):: Fit: 5527.34	PB: 5527.34	LB: 5529.54	GB: 5529.54	Conf: 0.0948156	Pts: 135033
Particle (7):: Fit: 5524.1	PB: 5524.1	LB: 5526.68	GB: 5529.54	Conf: 0.793768	Pts: 125433
Particle (22):: Fit: 5520.68	PB: 5520.68	LB: 5527.71	GB: 5529.54	Conf: 0.490547	Pts: 65515
Particle (42):: Fit: 5525.31	PB: 5525.31	LB: 5527.35	GB: 5529.54	Conf: 0.467839	Pts: 60503
Particle (4):: Fit: 5524.93	PB: 5524.93	LB: 5526.39	GB: 5529.54	Conf: 0.596213	Pts: 55593
Particle (36):: Fit: 5528.78	PB: 5528.78	LB: 5529.54	GB: 5529.54	Conf: 0.398827	Pts: 60487
Particle (48):: Fit: 5524.62	PB: 5524.62	LB: 5526.39	GB: 5529.54	Conf: 0.505728	Pts: 70584
Particle (26):: Fit: 5525.98	PB: 5525.98	LB: 5526.26	GB: 5529.54	Conf: 0.843026	Pts: 85684
Particle (29):: Fit: 5457.37	PB: 5457.37	LB: 5526.26	GB: 5529.54	Conf: 0.591139	Pts: 100275
Particle (39):: Fit: 5522.58	PB: 5522.58	LB: 5529.54	GB: 5529.54	Conf: 0.737142	Pts: 95671
Particle (7):: Fit: 5527.81	PB: 5527.81	LB: 5527.81	GB: 5529.54	Conf: 0.317235	Pts: 175475
Particle (24):: Fit: 5525.01	PB: 5525.01	LB: 5526.26	GB: 5529.54	Conf: 0.525251	Pts: 80572
Particle (49):: Fit: 5527.84	PB: 5527.84	LB: 5527.84	GB: 5529.54	Conf: 0.260503	Pts: 234956
Particle (28):: Fit: 5526.5	PB: 5526.5	LB: 5526.5	GB: 5529.54	Conf: 0.786626	Pts: 135761
Particle (10):: Fit: 5527.14	PB: 5527.14	LB: 5527.81	GB: 5529.54	Conf: 0.559679	Pts: 155368
Particle (18):: Fit: 5517.41	PB: 5517.41	LB: 5527.71	GB: 5529.54	Conf: 0.682074	Pts: 75366
Particle (41):: Fit: 5528.57	PB: 5528.57	LB: 5529.54	GB: 5529.54	Conf: 0.644399	Pts: 170669
Particle (23):: Fit: 5528.53	PB: 5528.53	LB: 5528.53	GB: 5529.54	Conf: 0.842167	Pts: 200163
Particle (32):: Fit: 5524.42	PB: 5524.42	LB: 5529.54	GB: 5529.54	Conf: 0.665435	Pts: 155257
Particle (18):: Fit: 5518.98	PB: 5518.98	LB: 5528.53	GB: 5529.54	Conf: 0.917949	Pts: 75448
Particle (6):: Fit: 5526.22	PB: 5526.22	LB: 5527.81	GB: 5529.54	Conf: 0.351688	Pts: 115334
Particle (46):: Fit: 5521.44	PB: 5521.44	LB: 5527.84	GB: 5529.54	Conf: 0.609988	Pts: 55414
Particle (9):: Fit: 5523.4	PB: 5523.4	LB: 5527.81	GB: 5529.54	Conf: 0.552913	Pts: 60405
Particle (48):: Fit: 5526.33	PB: 5526.33	LB: 5527.84	GB: 5529.54	Conf: 0.524287	Pts: 70598
Particle (3):: Fit: 5522.37	PB: 5522.37	LB: 5527.84	GB: 5529.54	Conf: 0.577748	Pts: 60272
Particle (5):: Fit: 5527.69	PB: 5527.69	LB: 5527.81	GB: 5529.54	Conf: 0.59388	Pts: 205179
Particle (31):: Fit: 5525.14	PB: 5525.14	LB: 5528.78	GB: 5529.54	Conf: 0.745714	Pts: 80150
Particle (22):: Fit: 5521.36	PB: 5521.36	LB: 5528.53	GB: 5529.54	Conf: 0.99953	Pts: 65450
Particle (40):: Fit: 5525.93	PB: 5525.93	LB: 5529.54	GB: 5529.54	Conf: 0.876812	Pts: 100734
Particle (8):: Fit: 5523.01	PB: 5523.01	LB: 5527.81	GB: 5529.54	Conf: 0.534311	Pts: 99994
Particle (29):: Fit: 5469.63	PB: 5469.63	LB: 5526.5	GB: 5529.54	Conf: 0.598328	Pts: 100195
Particle (18):: Fit: 5524.15	PB: 5524.15	LB: 5528.53	GB: 5529.54	Conf: 0.909463	Pts: 75407
Particle (47):: Fit: 5522.5	PB: 5522.5	LB: 5527.84	GB: 5529.54	Conf: 0.744842	Pts: 50170
Particle (44):: Fit: 5523.93	PB: 5523.93	LB: 5528.57	GB: 5529.54	Conf: 0.951481	Pts: 79738
Particle (14):: Fit: 5527.92	PB: 5527.92	LB: 5527.92	GB: 5529.54	Conf: 0.511642	Pts: 255052
Particle (45):: Fit: 5524.97	PB: 5524.97	LB: 5528.57	GB: 5529.54	Conf: 0.182083	Pts: 55239
Particle (1):: Fit: 5520.46	PB: 5520.46	LB: 5527.84	GB: 5529.54	Conf: 0.617601	Pts: 109903
Particle (31):: Fit: 5528.95	PB: 5528.95	LB: 5528.95	GB: 5529.54	Conf: 0.751527	Pts: 110114
Particle (29):: Fit: 5473.87	PB: 5473.87	LB: 5528.95	GB: 5529.54	Conf: 0.590478	Pts: 100203
Particle (36):: Fit: 5528.91	PB: 5528.91	LB: 5529.54	GB: 5529.54	Conf: 0.270914	Pts: 60295
Particle (22):: Fit: 5523.4	PB: 5523.4	LB: 5528.53	GB: 5529.54	Conf: 0.814338	Pts: 65388
Particle (42):: Fit: 5526.05	PB: 5526.05	LB: 5528.57	GB: 5529.54	Conf: 0.467804	Pts: 60271
Particle (42):: Fit: 5528.64	PB: 5528.64	LB: 5528.64	GB: 5529.54	Conf: 0.404049	Pts: 85363
Particle (25):: Fit: 5521	PB: 5521	LB: 5528.53	GB: 5529.54	Conf: 0.638081	Pts: 95126
Particle (22):: Fit: 5528.75	PB: 5528.75	LB: 5528.75	GB: 5529.54	Conf: 0.838203	Pts: 110437
Particle (47):: Fit: 5526.6	PB: 5526.6	LB: 5527.84	GB: 5529.54	Conf: 0.646272	Pts: 50078
Particle (43):: Fit: 5521.37	PB: 5521.37	LB: 5528.64	GB: 5529.54	Conf: 0.790485	Pts: 105015
Particle (36):: Fit: 5529.08	PB: 5529.08	LB: 5529.54	GB: 5529.54	Conf: 0.418561	Pts: 65229
Particle (30):: Fit: 5522.05	PB: 5522.05	LB: 5528.95	GB: 5529.54	Conf: 0.952756	Pts: 149858
Particle (11):: Fit: 5523.73	PB: 5523.73	LB: 5527.92	GB: 5529.54	Conf: 0.658031	Pts: 134683
Particle (44):: Fit: 5525.32	PB: 5525.32	LB: 5528.64	GB: 5529.54	Conf: 0.953025	Pts: 79515
Global Best: 
  Inner Net 1
  -- 1 : 1 = -0.059883
  -- 1 : 2 = -0.0883871
  -- 1 : 3 = 0.0527747
  -- 1 : 4 = 0.133228
  -- 1 : 5 = -0.416609
  -- 1 : 6 = -0.0839947
  -- 1 : 7 = 0.115381
  -- 1 : 8 = 0.109685
  -- 1 : 9 = 0.576208
  -- 2 : 1 = 0.616139
  -- 2 : 2 = 0.233076
  -- 2 : 3 = 0.085836
  -- 2 : 4 = 0.351549
  -- 2 : 5 = -0.00709269
  -- 2 : 6 = -0.27948
  -- 2 : 7 = -0.175899
  -- 2 : 8 = 0.276209
  -- 2 : 9 = 0.00122612
  -- 3 : 1 = 0.315885
  -- 3 : 2 = -0.0660626
  -- 3 : 3 = 0.113968
  -- 3 : 4 = 0.000752559
  -- 3 : 5 = 0.0979966
  -- 3 : 6 = 0.192317
  -- 3 : 7 = 0.282274
  -- 3 : 8 = 0.0232561
  -- 3 : 9 = 0.137311
  -- 4 : 1 = 0.691393
  -- 4 : 2 = -0.315645
  -- 4 : 3 = -0.0595125
  -- 4 : 4 = 0.147378
  -- 4 : 5 = -0.0628764
  -- 4 : 6 = 0.203052
  -- 4 : 7 = 0.104535
  -- 4 : 8 = 0.404581
  -- 4 : 9 = 0.0140691
  -- 5 : 1 = 0.249976
  -- 5 : 2 = -0.0969113
  -- 5 : 3 = 0.550849
  -- 5 : 4 = -0.350479
  -- 5 : 5 = -0.187396
  -- 5 : 6 = 0.314106
  -- 5 : 7 = -0.127119
  -- 5 : 8 = 0.198686
  -- 5 : 9 = -0.1189
  -- 6 : 1 = 0.659936
  -- 6 : 2 = -0.0485636
  -- 6 : 3 = 0.0467887
  -- 6 : 4 = -0.0736617
  -- 6 : 5 = 0.171334
  -- 6 : 6 = 0.162304
  -- 6 : 7 = -0.0277222
  -- 6 : 8 = -0.311631
  -- 6 : 9 = -0.198136
  -- 7 : 1 = 0.735472
  -- 7 : 2 = 0.217056
  -- 7 : 3 = -0.161525
  -- 7 : 4 = 0.072436
  -- 7 : 5 = -0.050642
  -- 7 : 6 = 0.204327
  -- 7 : 7 = -0.333289
  -- 7 : 8 = 0.00527406
  -- 7 : 9 = 0.125563
  -- 8 : 1 = 0.412196
  -- 8 : 2 = -0.0258279
  -- 8 : 3 = 0.443409
  -- 8 : 4 = 0.284774
  -- 8 : 5 = -0.139707
  -- 8 : 6 = 0.0747449
  -- 8 : 7 = -0.061804
  -- 8 : 8 = -0.0481193
  -- 8 : 9 = 0.138107
  -- 9 : 1 = 0.123005
  -- 9 : 2 = -0.248776
  -- 9 : 3 = -0.0287555
  -- 9 : 4 = 0.103654
  -- 9 : 5 = 0.279324
  -- 9 : 6 = -0.04509
  -- 9 : 7 = 0.324278
  -- 9 : 8 = -0.0635947
  -- 9 : 9 = -0.284039
  -- 10 : 1 = 0.382696
  -- 10 : 2 = 0.110652
  -- 10 : 3 = 0.20633
  -- 10 : 4 = 0.0815356
  -- 10 : 5 = -0.219401
  -- 10 : 6 = -0.057128
  -- 10 : 7 = 0.153459
  -- 10 : 8 = 0.356655
  -- 10 : 9 = 0.057527
  Inner Net 2
  -- 1 : 1 = 0.002423
  -- 1 : 2 = 0.526955
  -- 2 : 1 = -0.806179
  -- 2 : 2 = -0.139588
  -- 3 : 1 = -0.109631
  -- 3 : 2 = 0.105138
  -- 4 : 1 = -0.0743269
  -- 4 : 2 = 0.153449
  -- 5 : 1 = 0.0240943
  -- 5 : 2 = 0.234418
  -- 6 : 1 = 0.122061
  -- 6 : 2 = -0.0199546
  -- 7 : 1 = -0.090386
  -- 7 : 2 = -0.243992
  -- 8 : 1 = -0.724908
  -- 8 : 2 = -0.412804
  -- 9 : 1 = -0.12539
  -- 9 : 2 = 0.315627
Out\Act	False		True
False	0.0594955	0.782485	0.84198
True	0.00333175	0.154688	0.15802
	0.0628272	0.937173
	Accuracy [ (tp + tn) / testSize ]: 0.214184
	Precision [ tp / (tp + fp) ]:      0.164975
	Sensitivity [ tp / (tp + fn) ]:    0.975976
	Specificity [ tn / (tn + fp) ]:    0.0706215
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.282363
